County,Crime Rate per 100k,Murder,Rape,Robbery,Assault,Burglary,Larceny,MV Theft,Arson,Population,Avg_Rating,Median_Rating,Avg_Price,Rest_Count,Avg_Lat,Avg_Lng,CountyName,State
"St. John the Baptist Parish, LA",139.39352390000002,8,3,26,24,423,812,73,1,43761,3.5,3.5,1.5263157894736843,50,30.071550183614093,-90.47680258693104,St. John the Baptist Parish,LA
"Sauk County, WI",139.3242773,1,21,7,59,225,1646,40,7,63162,4.571428571428571,4.5,2.0,7,43.41223192213489,-89.93997132150366,Sauk County,WI
"Towns County, GA",139.2628354,0,0,1,14,38,152,5,0,10771,3.704081632653061,4.0,1.5666666666666669,49,34.94435887762895,-83.7758768230675,Towns County,GA
"Latimer County, OK",139.21113689999999,0,1,0,14,22,48,17,5,10775,3.625,3.75,1.4,8,34.918866677509186,-95.3148568720882,Latimer County,OK
"Lee County, VA",138.9716101,1,1,11,22,115,311,2,6,25185,3.2857142857142856,3.5,1.2222222222222223,14,36.78446117256135,-83.27260704893665,Lee County,VA
"Graves County, KY",138.8480948,6,10,7,29,215,242,40,2,37451,3.5348837209302326,3.5,1.4137931034482758,43,36.72705953844576,-88.63758387284442,Graves County,KY
"Woodford County, KY",138.47675569999998,0,12,7,16,186,524,32,6,25275,3.5909090909090913,4.0,1.2647058823529411,44,38.05588924175819,-84.74218879746925,Woodford County,KY
"Wayne County, NY",138.41878169999998,1,20,17,90,431,1145,39,4,92473,3.9090909090909087,4.0,1.7058823529411764,33,43.238438967354526,-77.02136382954713,Wayne County,NY
"Archer County, TX",138.2329225,0,0,0,12,27,54,15,0,8681,4.24,4.5,1.5306122448979589,50,33.88356516544923,-98.5201286561003,Archer County,TX
"St. Charles County, MO",138.1544599,4,36,65,410,825,5761,184,42,373495,4.18,4.0,1.673469387755102,50,38.74857120786124,-90.51395793724001,St. Charles County,MO
"Bureau County, IL",138.0079868,0,9,3,35,140,368,10,7,34056,3.7307692307692313,4.0,1.3214285714285714,39,41.369688217688605,-89.46636193434105,Bureau County,IL
"Anoka County, MN",137.83597519999998,1,112,88,267,1265,7687,358,34,339534,3.98,4.0,1.7142857142857142,50,45.19136157162335,-93.29087163975443,Anoka County,MN
"Val Verde County, TX",137.7948707,1,0,10,56,207,624,18,8,48623,3.77,4.0,1.475,50,29.41095554337515,-100.90912243586864,Val Verde County,TX
"Hardin County, IA",137.6067886,0,2,1,21,68,247,7,2,17441,3.98,4.0,1.2941176470588236,50,42.37196445853183,-93.33077911140082,Hardin County,IA
"Ontario County, NY",137.4847621,2,36,22,90,434,1556,41,0,109103,4.04,4.0,1.675,50,42.87078883978608,-77.28916415588725,Ontario County,NY
"Isle of Wight County, VA",137.4242764,4,3,11,31,106,468,23,6,35656,3.59,4.0,1.4210526315789471,50,36.935694359041044,-76.59600373082677,Isle of Wight County,VA
"Allegany County, NY",137.1884679,2,9,3,52,217,585,20,2,48109,3.8571428571428568,4.0,1.3333333333333333,14,42.26698705627579,-78.05072227132847,Allegany County,NY
"Cheshire County, NH",137.0578253,0,14,18,73,220,1087,41,9,76610,4.0,4.0,1.66,50,42.92886593200557,-72.27212633494482,Cheshire County,NH
"Lorain County, OH",137.0419414,5,53,175,182,2196,3263,192,50,302827,4.03,4.0,1.5957446808510638,50,41.324820264082774,-82.1297758936415,Lorain County,OH
"Delaware County, NY",136.9804375,1,11,7,45,175,518,18,2,46722,3.928571428571429,4.0,1.5,21,42.233952818984505,-74.92692190762867,Delaware County,NY
"Benton County, IN",136.8769248,0,3,0,9,16,37,0,0,8767,3.4,3.75,1.5,10,40.564454441708996,-87.34899318797852,Benton County,IN
"Clark County, KS",136.79890559999998,0,0,0,3,13,18,1,0,2193,4.5,4.5,2.0,9,37.36082332129839,-99.766917304548,Clark County,KS
"Cass County, MI",136.7751878,3,23,2,43,350,539,33,7,51910,3.4090909090909087,3.5,1.2962962962962965,33,41.95437842116147,-86.08370322399472,Cass County,MI
"Greene County, NC",136.5862849,0,9,3,17,202,174,27,3,21232,3.741935483870968,3.5,1.3,31,35.503691234079355,-77.64147353382695,Greene County,NC
"Idaho County, ID",136.5103003,0,0,0,22,48,81,7,1,16116,4.22,4.5,1.6666666666666667,50,45.94771146615003,-116.10340597012932,Idaho County,ID
"Manitowoc County, WI",136.3850522,0,8,14,88,252,1258,47,4,80654,4.12,4.0,1.3953488372093024,50,44.089875054198586,-87.69079529175741,Manitowoc County,WI
"Coal County, OK",136.3558889,0,2,0,6,22,49,5,1,5867,3.74,4.0,1.3488372093023255,50,34.60742492680985,-96.43528035509651,Coal County,OK
"Red River County, TX",136.3271852,0,1,3,13,105,101,11,0,12470,3.625,4.0,1.2,8,33.61296729304894,-95.05734047878668,Red River County,TX
"Hale County, AL",136.3105284,0,3,2,16,66,67,14,1,15406,3.5,4.0,1.2,7,32.70198639122764,-87.594567081759,Hale County,AL
"Calhoun County, FL",136.2212233,0,2,0,18,33,75,6,0,14682,3.5,3.5,1.3333333333333333,13,30.47145251907488,-85.06125662509591,Calhoun County,FL
"Bollinger County, MO",136.1088871,1,1,0,15,42,81,2,0,12490,4.12,4.0,1.368421052631579,50,37.41042946649161,-89.8916814549588,Bollinger County,MO
"Reeves County, TX",136.0544218,2,0,3,14,44,249,13,3,13965,3.193548387096774,3.5,1.3636363636363635,31,31.24773276414989,-103.3288950778286,Reeves County,TX
"Charlton County, GA",135.79781210000002,0,2,1,15,45,141,7,2,13255,4.44,4.5,1.702127659574468,50,30.62110099988545,-81.52283891057982,Charlton County,GA
"Baca County, CO",135.7957632,0,0,0,5,2,10,0,0,3682,3.6,3.5,1.5,5,37.40286924,-102.61633372,Baca County,CO
"Arlington County, VA",135.6122113,5,31,118,151,288,3804,257,4,224906,4.17,4.0,1.8958333333333333,50,38.88244177379146,-77.08751075120367,Arlington County,VA
"Darke County, OH",135.558271,0,6,12,53,338,712,37,3,52376,3.96,4.0,1.2926829268292683,50,40.1086800267442,-84.62250051480777,Darke County,OH
"Avery County, NC",135.4937052,0,0,1,23,61,184,7,5,17713,4.05,4.0,1.8604651162790695,50,36.11805750107383,-81.87453978005071,Avery County,NC
"Rice County, MN",135.2826331,0,17,18,53,248,1029,41,21,65049,3.89,4.0,1.5106382978723405,50,44.39641956804368,-93.21303126436544,Rice County,MN
"Clay County, MN",135.1774616,0,22,5,55,191,916,38,18,60661,4.27,4.5,1.76,50,46.8682163879746,-96.8133789760887,Clay County,MN
"Douglas County, OR",134.65494669999998,1,35,37,71,658,2349,187,29,106940,4.333333333333333,4.5,1.6666666666666667,9,43.30690259153256,-123.02362269115835,Douglas County,OR
"Pike County, IN",134.0376882,1,0,0,16,37,240,9,0,12683,3.875,4.25,1.3333333333333333,16,38.42622924676147,-87.30859101818973,Pike County,IN
"Goliad County, TX",133.9584729,0,3,2,5,39,74,3,0,7465,3.8125,4.0,1.2222222222222223,16,28.6635333928237,-97.39148713460631,Goliad County,TX
"Walthall County, MS",133.949501,1,2,2,16,83,103,11,2,14931,3.0,3.5,2.0,9,31.129777841250323,-90.11097191571741,Walthall County,MS
"Dunn County, WI",133.72013959999998,0,6,1,52,126,588,32,1,44122,3.81,4.0,1.3902439024390243,50,44.8954826511403,-91.92686509043129,Dunn County,WI
"Roger Mills County, OK",133.5826877,0,0,1,4,3,36,2,0,3743,3.76,4.0,1.40625,50,35.424336609608496,-99.42954403197143,Roger Mills County,OK
"Washington County, ME",133.5818577,0,3,1,39,245,334,21,5,32190,4.2,4.5,1.7954545454545454,50,44.84205000939374,-67.38044856851651,Washington County,ME
"Lamar County, AL",133.4644563,0,2,2,14,32,108,7,0,14236,3.7,4.0,1.0,10,33.7576968761516,-88.08313596408131,Lamar County,AL
"Love County, OK",133.4428249,0,1,1,11,29,89,5,0,9742,3.583333333333333,3.75,1.7,12,33.896143488901814,-97.16292853524187,Love County,OK
"Ohio County, KY",133.4000334,3,7,1,21,132,136,26,7,23988,3.4,3.5,1.2,25,37.420188028317256,-86.86917914972445,Ohio County,KY
"Montague County, TX",133.3128237,0,4,2,20,109,356,26,0,19503,4.25,4.25,1.4285714285714286,10,33.77392041242944,-97.72740841997648,Montague County,TX
"Sitka City and Borough, AK",133.037694,0,1,1,10,17,120,6,0,9020,3.935897435897436,4.0,1.875,39,57.053751881058595,-135.3367616082495,Sitka City and Borough,AK
"Otsego County, NY",132.9377624,0,15,14,54,195,716,25,14,61683,3.63,4.0,1.6153846153846154,50,42.67556965605481,-74.94200012033316,Otsego County,NY
"Trigg County, KY",132.93220459999998,0,4,2,12,55,144,8,0,14293,3.9,4.0,1.3636363636363635,15,36.86303887091475,-87.86221035775402,Trigg County,KY
"Cumberland County, ME",132.7700241,1,70,137,171,1332,5831,218,47,285456,3.94,4.0,1.6046511627906976,50,43.86046777017218,-70.37721498112386,Cumberland County,ME
"Knox County, TX",132.73161670000002,0,0,0,5,7,25,1,0,3767,4.0,4.0,1.0,7,33.41328160573793,-99.76668129996536,Knox County,TX
"Ionia County, MI",132.66118329999998,1,32,2,50,235,703,47,9,64073,3.467741935483871,4.0,1.2727272727272727,31,42.96321688050283,-85.09330715494862,Ionia County,MI
"Carlton County, MN",132.5437112,1,15,3,28,132,724,29,7,35460,4.5,4.75,1.3333333333333333,6,46.53834455049325,-92.64209248202377,Carlton County,MN
"Lawrence County, SD",132.4769169,0,10,0,23,66,585,15,0,24910,3.84,4.0,1.6756756756756757,50,44.37124371231671,-103.73644646913435,Lawrence County,SD
"Alcona County, MI",132.3501607,0,3,0,11,73,132,2,0,10578,4.04,4.0,1.393939393939394,50,44.590096290433024,-83.46014294645072,Alcona County,MI
"Itawamba County, MS",132.28642140000002,1,2,2,26,76,221,14,0,23434,3.4473684210526314,4.0,1.0,19,34.252569084741694,-88.4077289654276,Itawamba County,MS
"Vermillion County, IN",132.2584708,0,1,1,19,53,107,7,1,15878,4.111111111111111,4.0,1.4,9,39.87824084791502,-87.43122415035238,Vermillion County,IN
"Rio Blanco County, CO",132.2168356,0,1,1,7,15,65,4,0,6807,4.3,4.5,1.5,5,40.03671315639608,-107.91535767427081,Rio Blanco County,CO
"McCulloch County, TX",132.0528211,0,0,0,11,57,95,6,1,8330,3.975,4.0,1.3333333333333333,20,31.136257214824184,-99.33099393242532,McCulloch County,TX
"Trinity County, TX",132.0086153,1,1,1,16,71,112,10,1,14393,4.08,4.0,1.5365853658536586,50,31.081463906983853,-95.11679768724072,Trinity County,TX
"Sanders County, MT",132.00739240000001,2,1,0,12,16,108,11,2,11363,4.17,4.0,1.5,50,47.847554904893855,-114.8305293034302,Sanders County,MT
"Somerset County, PA",131.9916362,2,11,8,80,209,561,28,14,76520,3.75,3.5,1.3255813953488371,50,40.01091880650689,-79.07526789139949,Somerset County,PA
"Rusk County, WI",131.9902744,0,2,1,16,40,62,8,2,14395,3.6666666666666665,4.0,1.4,18,45.46900665973868,-91.10583582814337,Rusk County,WI
"Lincoln County, NC",131.6779533,3,7,16,79,649,1318,53,9,79740,3.8,4.0,1.3023255813953492,50,35.48364780211031,-81.24160925880666,Lincoln County,NC
"Williamsburg city, VA",131.52702879999998,0,2,8,10,37,423,12,1,15206,4.2,4.0,1.893617021276596,50,37.28115514176191,-76.71455031255071,Williamsburg city,VA
"Chippewa County, WI",131.4705696,0,16,7,60,242,777,33,9,63132,4.153846153846153,4.0,1.6666666666666667,13,45.08086145782369,-91.2539139197154,Chippewa County,WI
"Holt County, MO",131.3485114,0,0,0,6,37,56,5,0,4568,4.136363636363637,4.0,1.2857142857142858,11,40.097751653374154,-95.23261377145955,Holt County,MO
"Osborne County, KS",130.9586171,0,1,0,4,23,64,5,0,3818,4.096153846153847,4.25,1.2857142857142858,26,39.017937545543646,-98.7017552812165,Osborne County,KS
"Cortland County, NY",130.6762496,1,11,19,33,249,772,20,7,48976,4.02,4.0,1.3829787234042554,50,42.60233479382701,-76.17543727384826,Cortland County,NY
"Griggs County, ND",130.66202090000002,0,0,0,3,3,3,0,0,2296,3.9,4.0,1.3333333333333333,5,47.45426388851546,-98.12307582381844,Griggs County,ND
"Clinton County, MI",130.3118362,1,18,16,64,240,598,58,13,76739,3.5365853658536586,4.0,1.4375,41,42.94060449584076,-84.55281347319209,Clinton County,MI
"Clark County, MO",130.2460203,0,0,0,9,16,19,6,0,6910,4.0,4.25,1.5,8,40.41476589518681,-91.6847413211432,Clark County,MO
"Manassas Park city, VA",130.0390117,0,1,1,19,20,201,13,0,16149,4.22,4.0,1.72,50,38.79157033383772,-77.447498477897,Manassas Park city,VA
"Watauga County, NC",129.8403727,1,4,6,57,201,680,26,4,52372,4.17,4.0,1.62,50,36.21102147856078,-81.68099730326655,Watauga County,NC
"Ramsey County, ND",129.8251688,0,5,2,8,64,266,16,1,11554,3.3673469387755097,3.5,1.34375,49,47.96644379831314,-99.16604523483312,Ramsey County,ND
"Washington County, VT",129.8066387,1,21,9,46,358,1207,26,7,59319,3.98,4.0,1.6956521739130437,50,44.24592147861856,-72.55739437961138,Washington County,VT
"Lee County, AR",129.80529209999997,0,2,6,5,87,158,14,2,10015,3.2857142857142856,3.5,1.2,7,34.7714144783723,-90.76812680933241,Lee County,AR
"Moffat County, CO",129.74128059999998,1,4,0,12,47,230,7,4,13103,3.94,4.0,1.6363636363636365,50,40.42476526521991,-107.79501018491207,Moffat County,CO
"Williamson County, TN",129.7127717,2,24,28,204,372,1853,82,13,198901,4.22,4.0,1.6956521739130437,50,35.921686664699905,-86.85923475826083,Williamson County,TN
"Merrimack County, NH",129.38460600000002,0,38,33,119,431,2266,75,26,146849,4.01,4.0,1.5555555555555556,50,43.229803710773886,-71.56965291832721,Merrimack County,NH
"Highland County, OH",129.333241,0,7,5,44,326,758,40,5,43299,3.5972222222222223,4.0,1.1923076923076923,36,39.2026660440608,-83.62839316885632,Highland County,OH
"Lawrence County, AR",129.3280818,0,2,1,19,64,121,5,3,17011,3.375,3.5,1.0714285714285714,24,36.076098700907465,-90.9813165242552,Lawrence County,AR
"Nelson County, ND",129.2407108,0,0,0,4,11,11,8,0,3095,3.53,3.75,1.4193548387096775,50,47.845175117285926,-98.72129271833124,Nelson County,ND
"Tucker County, WV",129.16188290000002,0,1,0,8,13,29,2,0,6968,3.896551724137931,4.0,1.3333333333333333,29,39.112030109551114,-79.51654595103506,Tucker County,WV
"Summit County, CO",129.1493595,1,17,2,17,68,771,20,7,28649,4.03,4.0,1.75,50,39.60487853419353,-106.07519260187419,Summit County,CO
"Calumet County, WI",128.98804850000002,0,8,7,49,102,469,18,0,49617,3.5909090909090913,4.0,1.5833333333333333,22,44.087654826130354,-88.19738024357477,Calumet County,WI
"Shelby County, KY",128.9126108,2,8,20,28,320,523,42,5,44216,3.6,3.5,1.4411764705882353,50,38.20665531446918,-85.23858798797046,Shelby County,KY
"Pondera County, MT",128.8037353,0,0,0,8,1,38,3,0,6211,4.4,4.5,1.0,5,48.28405162023716,-112.31878433102258,Pondera County,MT
"Campbell County, WY",128.6947858,0,1,4,57,202,1171,50,13,48176,3.79,4.0,1.738095238095238,50,44.10735173107465,-105.34267995122059,Campbell County,WY
"Hood County, TX",128.53227479999998,1,3,3,61,171,857,54,5,52905,3.92,4.0,1.5952380952380951,50,32.44088031291878,-97.78029525004506,Hood County,TX
"Dawson County, NE",128.0621308,0,13,0,18,104,365,22,2,24207,3.2954545454545454,4.0,1.0,22,40.77504554817642,-99.74273813245148,Dawson County,NE
"Venango County, PA",127.99821920000001,3,22,5,39,125,665,20,2,53907,3.96,4.0,1.6363636363636365,50,41.40120463257738,-79.75562659843341,Venango County,PA
"Nemaha County, KS",127.9401634,0,1,0,12,23,59,10,0,10161,3.45,4.0,1.6,10,39.83875993130385,-96.12217503719015,Nemaha County,KS
"Franklin County, ME",127.88981799999999,0,15,4,20,151,507,22,2,30495,3.760869565217391,4.0,2.0,23,45.076298470260674,-70.3468173896259,Franklin County,ME
"Huntington County, IN",127.7486342,0,15,7,25,98,483,22,16,36791,3.55,4.0,1.3783783783783785,50,40.88513612517532,-85.50148824407023,Huntington County,IN
"Susquehanna County, PA",127.7018399,2,21,16,15,210,271,24,9,42286,3.578125,4.0,1.4210526315789471,32,41.83203290819423,-75.79116445212729,Susquehanna County,PA
"Lewis County, WV",127.6440554,0,0,0,21,39,113,3,0,16452,3.3035714285714284,3.5,1.5454545454545454,28,39.01754180772407,-80.45251677644464,Lewis County,WV
"Wallace County, KS",127.46972590000001,0,2,0,0,0,2,0,0,1569,4.2,4.0,2.0,5,38.92463517432918,-101.7813499076374,Wallace County,KS
"Calloway County, KY",127.46634089999999,3,7,11,27,327,704,44,6,37657,4.14,4.0,1.525,50,36.616558271856654,-88.31074828993343,Calloway County,KY
"Frio County, TX",127.31801829999999,0,2,4,17,146,217,6,3,18065,3.294117647058824,3.5,1.5454545454545454,17,28.89473959652039,-99.0996916417254,Frio County,TX
"Columbia County, PA",127.2512239,3,23,9,50,306,1189,25,6,66797,3.7,3.5,1.5333333333333334,50,41.00928449539185,-76.43938861664124,Columbia County,PA
"Prince Edward County, VA",127.18182620000002,1,9,6,13,81,395,15,1,22802,3.47,3.5,1.358974358974359,50,37.29445697834221,-78.41327206765264,Prince Edward County,VA
"Calvert County, MD",127.0942929,2,8,22,83,400,1259,45,12,90484,3.53,3.5,1.7045454545454546,50,38.545926736018785,-76.58385687281522,Calvert County,MD
"San Juan County, UT",126.8950778,0,2,1,16,41,108,4,0,14973,4.190476190476192,4.5,1.5263157894736843,42,37.604726969336376,-109.85947011918941,San Juan County,UT
"Howard County, MO",126.7427123,0,2,0,11,16,43,4,2,10257,3.8571428571428568,4.0,1.75,7,39.1452123264431,-92.68190395017392,Howard County,MO
"Emmet County, MI",126.7350634,0,21,0,21,78,414,10,1,33140,4.18,4.5,1.805555555555556,50,45.46077300530013,-84.93797341120785,Emmet County,MI
"Clinton County, IL",126.6256892,0,6,3,40,63,338,10,0,37907,3.741935483870968,4.0,1.2222222222222223,31,38.60949311638476,-89.4465680503968,Clinton County,IL
"Wheeler County, GA",126.43823490000001,0,1,1,9,23,65,4,0,7909,3.97,4.0,1.3947368421052628,50,32.093077736066796,-82.5288474590753,Wheeler County,GA
"Yamhill County, OR",126.0858774,4,25,22,76,546,1456,98,24,100725,4.18,4.0,1.7959183673469388,50,45.221668135070544,-123.19320439022995,Yamhill County,OR
"Ida County, IA",126.0327685,0,2,0,7,39,50,1,1,7141,3.7857142857142856,4.5,1.5,7,42.380167650680214,-95.50916843630121,Ida County,IA
"Chesterfield County, VA",126.0126013,10,57,149,197,1679,4958,291,75,327745,4.02,4.0,1.7291666666666667,50,37.41378173228375,-77.58126947570847,Chesterfield County,VA
"Page County, VA",125.9392973,2,6,7,15,112,329,11,11,23821,3.85,4.0,1.4375,50,38.64821097888961,-78.46567706391826,Page County,VA
"Somerset County, ME",125.71074920000001,1,26,14,24,406,1162,44,17,51706,4.28,4.5,1.7777777777777777,50,45.3142949210475,-69.79711132945303,Somerset County,ME
"Decatur County, IN",125.5851125,0,0,1,32,8,114,3,3,26277,3.430555555555556,3.5,1.3448275862068966,36,39.34195477883031,-85.48607381318186,Decatur County,IN
"Bayfield County, WI",125.3628926,0,1,0,18,142,145,8,1,15156,4.26,4.5,1.8085106382978724,50,46.6599402422852,-91.12527395640964,Bayfield County,WI
"Big Horn County, WY",125.0625313,0,3,1,11,16,31,0,1,11994,4.11,4.5,1.5,50,44.40673542822296,-107.92490214941392,Big Horn County,WY
"Randolph County, GA",125.05210500000001,0,0,2,7,39,71,2,0,7197,3.5,4.0,1.0,7,31.693351525218144,-84.35798091226366,Randolph County,GA
"Las Animas County, CO",124.6019659,0,1,7,10,41,121,5,0,14446,4.27,4.5,1.4883720930232558,50,37.2849607262184,-104.4078587613355,Las Animas County,CO
"Iberia Parish, LA",124.52962990000002,0,14,69,9,583,1257,15,1,73878,4.38,4.5,1.7083333333333333,50,30.175821644079235,-91.76887647463072,Iberia Parish,LA
"Huron County, MI",124.1310824,0,15,0,25,120,378,13,1,32224,3.6428571428571432,3.5,1.5294117647058822,28,43.82248043802504,-83.02850244011026,Huron County,MI
"Sullivan County, MO",124.06947890000001,0,1,0,7,29,45,8,0,6448,3.692307692307693,4.0,1.0,13,40.27733435671461,-93.07306713155857,Sullivan County,MO
"Park County, CO",124.0617828,0,3,0,17,27,41,2,4,16121,4.3,4.5,1.826086956521739,50,39.39649655663504,-106.03196803559908,Park County,CO
"Dewey County, OK",123.86457469999999,0,0,0,6,15,31,6,0,4844,4.227272727272728,4.0,1.5714285714285714,11,35.55693008838561,-98.827477307407,Dewey County,OK
"York County, VA",123.73809779999999,0,2,15,65,129,1200,26,12,66269,4.02,4.0,1.818181818181818,50,37.237943781611705,-76.59081784044803,York County,VA
"Pike County, PA",123.6945804,0,17,17,36,429,616,30,8,56591,3.5178571428571432,3.25,1.608695652173913,28,41.33517633788225,-75.00203922947956,Pike County,PA
"Kent County, RI",123.61014329999999,3,36,38,127,693,2803,196,31,165035,4.04,4.0,1.7755102040816326,50,41.6827115332731,-71.5022507134654,Kent County,RI
"Jackson County, TX",123.36371740000001,0,0,0,18,47,145,8,0,14591,3.56,4.0,1.25,25,28.99605789867287,-96.60620721784665,Jackson County,TX
